id,ttm_ason,mcap,ev,pe,pbv,divyield,eps,book_value,roa_ttm,roe_ttm,roce_ttm,ebit_ttm,ebitda_ttm,ev_sales_ttm,ev_ebitda_ttm,net_income_margin_ttm,gross_income_margin_ttm,asset_turnover_ttm,current_ratio_ttm,debt_equity_ttm,sales_total_assets_ttm,net_debt_ebitda_ttm,ebitda_margin_ttm,total_share_holders_equity_ttm,short_term_debt_ttm,long_term_debt_ttm,shares_outstanding,eps_diluted,net_sales,net_profit,annual_dividend,cogs,peg_ratio_ttm,dividend_payout_ttm,company_id
1335,202212,0.58,NULL,0,0.64,0,0,22.55845,-9.782608695652172,-40.3446,8.0066,0.31,0.31,0,NULL,0,0,0,39.3159,0,0,-2.806451612903226,0,0.9,0,0,400000,0,0,-0.09,0,0.02,0,0,2126
1362,201612,92.25,99.1987,17.69,7.01,0,3.44,8.6825198,23.262032085561497,40.172699,23.6346,5.22,5.22,0,19.003582375478928,0,0,0,0.3,0.55,0,1.3754789272030652,0,13.16,0,7.18,15155036,3.44,0,5.22,0,0.51,0,0,2169
1383,202109,13.71,NULL,0,0,0,0,-11.8307452,-6.476399560922063,-39.6458,-23.7508,-1.77,-0.88,NULL,NULL,-268.1818181818182,-134.84848484848484,0.02414928649835346,0.6199,0.4046,0.02414928649835346,-1.0795454545454546,-133.33333333333331,4.45,0,1.8,10151916,0,0.66,-1.77,0,-0.19000000000000006,0,0,2214
1384,201706,11.4,11.3363296,0,0.01,0,0,71.3279711,0.014454278707402035,0.0165,0.0017,0.01,0.4,9.607058983050846,28.340823999999998,25.423728813559322,33.898305084745765,0.0005685349624911467,80.62,0,0.0005685349624911467,-0.15,33.898305084745765,1955.19,0,0,271403068,0,1.18,0.3,0,0.26,0,0,2215
1385,201706,11.4,303.09515380859375,0,0.01,0,0,76.2055852,-4.826806977752576,-5.1142998,-3.4405,-91.09,184.92999999999998,0.7097582282891387,1.6389723344432692,-27.107530910453352,37.45550768077933,0.17804609586071177,13.17,0.14,0.17804609586071177,1.5772995187368195,43.30507680779318,2068.22,278.36,14.49,271403068,0,427.03999999999996,-115.75999999999999,0,99.59,0,NULL,2215
1405,201906,6.56,NULL,0,0,0,0,-10.1529634,11.106913486966377,9.9667,194.0664,2.94,10.57,0,NULL,0,0,0,0.5267,-0.9486,0,6.4891201513718055,0,-72.35000000000001,68.63,0,71260113,0,0,2.94,0,0.03,0,0,2251
1420,201312,620.6,NULL,0,0,0,0,-1147.2411283,0,NULL,NULL,-47.38000000000005,-16.01,NULL,NULL,-67937.69230769231,-66731.15384615384,0,NULL,NULL,0,NULL,-615.7692307692308,NULL,NULL,NULL,206865000,0,2.6,-1766.38,0,15.58,0,0,2289
1457,202306,20.95,22.2186,0,0.82,0,0,39.7237874,-0.4461221688400824,-0.3973,-0.4849,-0.17,-0.16,28.124810126582275,-138.86624999999998,-16.455696202531644,-20.253164556962027,0.027110501029512696,7.7511,0.0505,0.027110501029512696,-7.9375,-20.253164556962027,25.62,0,1.3,6449380,0,0.79,-0.13,0,0.44999999999999996,0,0,2314
1483,201812,2.43,904.1073,0,0,0,0,-126.9166772,-8.952754602821962,6.237,-8.7295,-37.88,-31.009999999999998,154.02168654173764,-29.15534666236698,-645.3151618398638,-528.2793867120954,0.013873460802155468,0.5911,-1.7144,0.013873460802155468,-29.077071912286364,-528.2793867120954,-526.4,270.52,631.94,41972900,0,5.87,-37.88,0,16.77,0,0,2342
1492,202303,21.99,1645.1442,0,0,0,0,-587.9576349,-17.236777796693005,9.5198,27.206,-312.58,-68.74999999999999,6.289017928819909,-23.929370181818186,-119.98929622692,-26.77854658052678,0.14365262851525817,0.0571,-0.6517,0.14365262851525817,-23.777309090909096,-26.281585687526277,-2525.2599999999998,1289.27,356.49,43550000,0,261.59,-313.88,0,193.27,0,0,2356
1497,202012,1.51,NULL,1.03,0.12,0,0.29,2.4170076,2.013793103448276,12.1366,3.0546,1.81,1.92,0,NULL,0,0,0,0.0673,3.9355,0,24.500000000000004,0,12.100000000000001,0,47.59,0,0.29,0,1.46,0,0.01,0,0,2363
1498,202012,25733.12,NULL,0,2118.32,0,0.45,2.41701,2.013793103448276,-17.1734,3.0546,1.81,1.92,0,NULL,0,0,0,0.0673,3.9355,0,24.500000000000004,0,12.100000000000001,0,47.59,0,0.45,0,2.280000000000001,0,0.01,0,NULL,2363
1501,201812,4.99,553.9,0,0,0,0,-42.1538431,-8.721341278658722,46.1441,-28.5826,-103.69999999999999,-3.4,0,-162.91176470588235,0,0,0,0.0638,-2.4408,0,-161.44411764705885,0,-237.56,579.84,0,106217300,0,0,-103.61999999999999,0,1.11,0,0,2370
1538,202006,4.69,NULL,0,0,0,0,-33.1229023,-0.4081632653061224,0.5336,-3.1188,-0.01,-0.01,0,NULL,0,0,0,249.9763,0,0,1,0,-14.239999999999998,0,0,0,0,0,-0.01,0,0,0,0,2433
1543,202103,1.13,1.0419,0,1.3,0,0,9.0614583,-1.9867549668874174,-1.8175,-1.7867,-0.03,-0.03,0,-34.730000000000004,0,0,0,340.5387,0,0,3.666666666666667,0,1.48,0,0,962300,0,0,-0.03,0,0,0,0,2443
1544,201903,7.7,334.4781,0,0.05,0,0,53.490152,-3.1060723714862557,-10.9322,-2.5445,-11.620000000000001,-7.15,17.753614649681527,-46.780153846153844,-95.54140127388536,-71.81528662420384,0.032510224154889474,2.552,1.7749,0.032510224154889474,-39.655944055944055,-37.95116772823779,164.72,292.36,0,30794141,0,18.84,-18,0,20.49,0,0,2447
1545,201603,6.93,346.945,0,0.05,0,0,45.7419248,-3.417643318394261,-7.3388,-0.7927,-1.3800000000000008,15.499999999999998,3.7181974064944807,22.383548387096777,-21.48751473582681,-0.2572071589325924,0.16229022800985674,2.7621,2.1707,0.16229022800985674,13.327600000000002,16.61129568106312,123.4063,180.5137,32.3829,30794141,0,93.31,-20.049999999999997,0,45.98,0,NULL,2447
1546,201606,11.15,NULL,0,0,0,0,-15.8958371,0,NULL,NULL,-31.81,-30.119999999999997,0,NULL,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,60943000,0,0,-31.880000000000003,0,1.4300000000000002,0,0,2449
1552,202203,62.97,6959.89,0,0.16,0,0,5.3325977,-29.066664666001447,-585.1479,-10.7963,-1642.33,-1117.91,4.598175235528072,-6.225805297385299,-153.57619481772176,-118.92945389199406,0.18926543075572627,3.7681,27.574,0.18926543075572627,-6.169476970418011,-73.85671436688206,250.47000000000003,6899.61,6.86,454930401,0,1513.62,-2324.56,0,134.96,0,0,2467
1560,201912,949.44,1472.127,0,0,0,0,-12.5352088,-16.151458721291124,7.5707,-84.9414,-39.92,-20.73,47.56468497576736,-71.01432706222865,-126.10662358642972,-66.9789983844911,0.12807779846885994,0.5048,-1.0913,0.12807779846885994,-25.213699951760734,-66.9789983844911,-479.89000000000004,205.59,318.12,382837500,0,30.950000000000003,-39.03,0,29.66,0,0,2477
1561,201703,874.78,1398.1359,0,0,0,0,-11.9822274,0,7.1911,-70.461,-6.340000000000002,5.15,12.204398568435755,271.4826990291262,-36.40013966480446,-26.37918994413408,0,0.3564,-1.1047,0,NULL,4.495460893854749,NULL,NULL,NULL,382837500,0,114.56,-41.699999999999996,0,80.30999999999999,0,NULL,2477
1564,201912,12.04,12.38,0,0.11,0,0,2.5678529,-4.578313253012048,-4.795,-5.1045,-5.49,-0.61,4.874015748031496,-20.295081967213118,-201.96850393700788,-24.015748031496063,0.022668451584114235,3.9018,0.0034,0.022668451584114235,-0.5573770491803278,-24.015748031496063,106.57,0.36,0,415026168,0,2.54,-5.13,0,2.58,0,0,2488
1586,202209,0.34,3.884,0,1.06,0,0,1.1273684,-0.2070393374741201,-5.8512,-0.4827,-0.01,-0.01,0,-388.4,0,0,0,3.2462,11.1223,0,-354,0,0.3200000000000003,2.67,0.9,2850000,0,0,-0.01,0,0,0,0,2543
1602,201703,9.02,17.9744,0,0,0,0,-51.8805031,-2.220371912295309,1.1129,2.3071001,-0.76,-0.5599999999999999,0,-32.097142857142856,0,0,0,0.0002,-0.1251,0,-16.000000000000004,0,-71.69,8.97,0,15901999,0,0,-0.7999999999999999,0,0,0,0,2601
1603,201906,1.5,1890.768,0,0,0,0,-32.5818633,-9.205906817469833,8.6989,-9.3384,-85.21,-4.92,0,-384.30243902439025,0,0,0,42.1366,-1.9314,0,-383.0467479674797,0,-977.46,0.65,1887.24,300000000,0,0,-85.22,0,1.62,0,0,2603
1624,201703,11.38,31.9508,27.35,3.19,0,1.19,10.2039631,1.0135819987837016,7.684,10.7266,3.4299999999999997,3.97,0.9231667148223057,8.048060453400504,1.444669170759896,3.207165559086969,0.7016014595580783,2.22,5.03,0.7016014595580783,6.105793450881611,11.470673215833575,5.07,13.64,11.87,3496368,1.19,34.61,0.5,0,23.18,0,0,2651
1673,201503,0.83,NULL,0,8.54,0,0,0.1686308,0,NULL,NULL,-0.03,-0.03,0,NULL,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,0,0,0,-0.03,0,0,0,0,2772
1677,201912,26.58,352.5472,0,0,0,0,-2.9727237,-9.59294383951918,10.6535,-64.9775,-24.58,-3.8,104.9247619047619,-92.77557894736842,-731.5476190476189,-113.09523809523807,0.013113218592670648,0.2405,-1.164,0.013113218592670648,-85.7078947368421,-113.09523809523807,-280.29999999999995,116.42,209.84,1022382960,0,3.3600000000000003,-24.58,0,6.3,0,0,2778
1692,201906,6.31,6.6015,0,33.95,0,0,0.2385839,-3.508771929824562,-4.8396,-1.8946,-0.02,-0.02,0,-330.075,0,0,0,7.1005,1.5544,0,-15,0,0.1899999999999995,0,0.3,7796000,0,0,-0.02,0,0,0,0,2814
1697,202006,1.12,2.4193122,0,0,0,0,-0.2342141,0,34.5767,155.3236,-0.45999999999999996,-0.47,0,-5.147472765957446,0,0,0,0.0038,-0.8022,0,-2.4893617021276597,0,-1.4600000000000009,0,1.17,58731000,0,0,-0.54,0,0.02,0,0,2819
1718,200903,23.03,NULL,0,0,0,0,-196.3733333,0,NULL,NULL,0.05000000000000071,0.05000000000000002,0,NULL,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,0,0,0,-24.63,0,0.03,0,0,2860
1726,201706,3.11,NULL,0,0,0,0,-10.7486555,-622.2222222222223,1.4245,3.003,-0.55,-0.54,0,NULL,0,0,0,0,-0.53,0,-20.296296296296298,0,-20.869999999999997,0,10.98,19416667,0,0,-0.56,0,0.02,0,0,2891
1728,201706,5.78,371.73,0,0,0,0,-4.8632299,-45.41861222716908,1079.1779,-51.8665,-195.24,-177.30999999999997,2.7298964529632075,-2.0964976594664715,-153.58008371888081,-136.9611515017992,0.2957324356607667,2.4335,-20.4429,0.2957324356607667,-2.063899385257459,-130.2122347066167,-18.489999999999995,275.42,102.57,38022198,0,136.17000000000002,-209.13000000000002,0,115.55999999999999,0,0,2894
1729,201606,5.78,400.1400146484375,0,0,0,0,92.69,-6.08282041917928,13.2701,12.4556,41.5,12.020000000000003,0.3733311077974991,33.28951868955386,-6.371465091760668,-4.44575064610332,0.9546972841529566,2.41,1.2,0.9546972841529566,32.3377703826955,1.121467424263629,352.22,244.61,177.21,38022198,0,1071.81,-68.29000000000002,0,1028.3,0,NULL,2894
1739,202106,4.45,NULL,1.36,0.39,0,6.18,21.7591868,9.70954356846473,19.6785,15.4247,1.63,1.89,NULL,NULL,36.33540372670808,44.72049689440994,0.26721991701244807,2.1221,0.6053,0.26721991701244807,1.5555555555555556,58.69565217391305,5.13,0,3.11,5300000,6.18,3.2199999999999998,1.17,0,0.74,0,0,2906
1756,201806,0.34,2.3742,0,0,0,0,-46.3003096,-8.4,0.7654,0.8205,-0.21000000000000002,-0.07,0,-33.917142857142856,0,0,0,0.0319,-0.0681,0,-29.142857142857142,0,-29.909999999999997,2.04,0,6462976,0,0,-0.21000000000000002,0,0,0,0,2938
1762,202203,2.6,NULL,0,0.16,0,0,15.89365,-3.139013453750064,-13.7063,-11.223,-0.8400000002235173,-0.6000000006705523,NULL,NULL,-80.76923375332045,-57.69230987292504,0.038863974658184974,629.3807,0.0462,0.038863974658184974,-1.399999998435378,-57.69230987292504,18.560000000000002,0.28,0.58,0,0,1.03999996185303,-0.8400000002235173,0,0.0500000007450581,0,0,2962
1777,202309,3508.42,3571.05,30.84,2.18,0.45,36.03,510.2992637,4.573486962185109,7.0597,10.6218,186.19,270.02,1.1440576153572608,13.225131471742836,3.6445301612422667,7.382288019119687,1.2548906881940032,1.569,0.0878,1.2548906881940032,0.23194578179394118,8.650633211485909,1611.3999999999999,12.62,128.89,31577500,36.03,3121.39,113.75999999999999,15.79,2103.58,3.144467732127361,0,2986
1808,202306,1829.83,4733.87,0,3.92,0,0,9.9305715,-7.809352894030735,-53.2657,-5.8498,-151.25,95.29999999999998,1.0617343482961095,49.67334732423925,-10.052662034441152,-4.522924133476278,0.7768442694358295,1.6184,3.2124,0.7768442694358295,30.472612801678913,2.1374326585356003,992.27,1021.97,2165.57,469547534,0,4458.62,-448.21000000000004,0,4012.68,0,0,3041
1809,202306,1829.83,4733.76,0,3.92,0,0,9.9324882,-6.458924993466331,-43.33,-2.6816,-47.269999999999996,206.28000000000003,0.920205900191282,22.948225712623618,-7.206312302691943,-1.793462202385581,0.8962871330255249,1.6184,3.2121,0.8962871330255249,14.077612953267401,4.009921776588962,992.36,1021.97,2165.57,469547534,0,5144.24,-370.71000000000004,0,4542.85,0,NULL,3041
1811,201903,5.15,3353.267,0,0,0,0,-699.3351949,-8.435263939516673,6.4991,-9.1176,-124.87,-41.14,56.452306397306394,-81.5086776859504,-210.3703703703704,-69.41077441077441,0.040097205346294046,1.4226,-1.7124,0.040097205346294046,-79.98736023334955,-69.25925925925927,-1922.58,916.29,2375.84,28470645,0,59.4,-124.96000000000001,0,60.17,0,0,3049
1812,201209,5.15,3371.0105,0,0,0,0,-604.9097998,3.37688078403214,13.3605,12.5039,428.19000000000005,510.8,1.283793443571913,6.59947239624119,4.33426510575744,9.592051244944438,0.7791126526954812,4.84,1.68,0.7791126526954812,2.4966131558339857,19.45297088147703,826.8400000000001,120.05,1160.16,28470645,0,2625.8199999999997,113.81,0,2127.0600000000004,0,NULL,3049
1813,202309,1.15,1.1379,0,0.78,0,0,2.9216,-0.7299270072992701,-1.8483,-1.8357,-0.02,-0.02,0,-56.894999999999996,0,0,0,1.9597,0,0,0.5,0,1.46,0,0,5000000,0,0,-0.02,0,0.01,0,0,3051
1820,201403,3.64,NULL,0,1.17,0,0,9.122807,0,NULL,NULL,0,0,0,0,0,0,0,0.016,0,0,0,0,3.1,0,0,3420000,0,0,0,0,0,0,0,3066
1822,202012,172.8,NULL,0,14.96,0,0,1.4300793,3.0438010393466963,-7.0011,-4.6361,0.6799999999999999,0.6799999999999999,0,NULL,0,0,0,94.158,0,0,-0.0735294117647059,0,11.940000000000001,0,0,80747600,0,0,0.41,0,0.05,0,0,3068
1826,201103,2.25,NULL,2.53,0,0,1.98,-12.6,0,NULL,NULL,1.1899999999999997,1.56,NULL,NULL,8.777120315581852,12.426035502958577,0,NULL,NULL,0,NULL,15.384615384615385,NULL,NULL,NULL,4500000,1.98,10.14,0.89,0,7.77,0,0,3076
1831,202209,7.2,NULL,0,0,0,0,-21.3875589,-2.325581395348837,0.5488,-3.2905,-0.039999999999999994,0.04,NULL,NULL,-16,16.000000000000004,0.1453488372093023,0.0867,-1.1729,0.1453488372093023,188.25,16.000000000000004,-6.45,0.78,6.78,3130500,0,0.24999999999999997,-0.039999999999999994,0,0.08,0,0,3090
1835,202212,11.61,1757.0408,0.14,0,0,16.49,-227.0495874,12.041156042820651,-0.5534,14.6446,85.4,125.27000000000001,10.929589450111969,14.026030174822383,52.1958198556855,77.4259766110973,0.23069196108257037,0.6641,-1.5118,0.23069196108257037,13.933343977009658,77.9236128390147,-1155.6799999999998,1747.14,0,50900000,16.49,160.76,83.91,0,18.880000000000003,-0.0011413684033753275,0,3099
1839,202009,37.57,66.3595,0,0.63,0,0,1.019136,-0.36387694343367516,-0.3759,-0.3739,-0.22,-0.22,603.2681818181818,-301.6340909090909,-200,-200,0.0018193847171683757,112.2822,0.0035,0.0018193847171683757,-0.8181818181818181,-200,59.83,0,0.21,587060083,0,0.11,-0.22,0,0.05,0,0,3106
1862,202003,11.59,2012.32,0,0,0,0,-81.6176015,-5.885670822900018,5.0245,-9.6165,-68.75,-48.13999999999999,18.36896394340484,-41.80141254673868,-62.866271109082604,-44.05294386125057,0.09362207617956977,1.2643,-1.5184,0.09362207617956977,-40.82260074781887,-43.94340483797352,-1370.69,2081.21,0,167940000,0,109.55,-68.86999999999999,0,86.6,0,0,3139
1875,202109,9354.38,15170.96,1.33,0.38,0,64.56,222.9339802,19.040722175697233,28.9611,26.8408,8268.869999999999,9806.9,0.5541822219949297,1.5469679511364447,25.78848162949217,31.406773964946627,0.7383421191390316,1.2605,0.2625,0.7383421191390316,0.593110972886437,35.82376878511364,24376.489999999998,167.98,6231.86,1093439768,64.56,27375.4,7059.7,0,15040.720000000001,-0.0014093176912592946,0,3169
1876,202109,9354.38,14380.02,1.31,0.37,0,65.31,231.4073321,19.194982448784316,28.2242,26.6869,8260.3,9809.55,0.5252898587783192,1.4659204550667464,26.08754575275612,31.75124381744194,0.7357910410854338,1.2739,0.2221,0.7357910410854338,0.512321156424097,35.833449008964244,25303,148.2,5470.43,1093439768,65.31,27375.4,7141.57,0,15268.66,-0.0013255361259220334,NULL,3169
1893,202209,1.27,2.216,4.75,0,0,0.04,-0.0774396,2.2641509433962264,-8.2604,4.8967,0.06999999999999999,0.06999999999999999,0.19169550173010386,31.657142857142862,0.5190311418685122,0.6055363321799307,4.362264150943396,2.3816,-2.9812,4.362264150943396,30.42857142857143,0.6055363321799307,-0.7799999999999994,1.36,0.95,66881000,0.04,11.559999999999999,0.06,0,11.579999999999998,0,0,3195
1895,201712,4.74,9.5963224,67.5,0.08,0,0.02,17.9276845,-0.2897710808461316,0,0,0.45999999999999996,1.24,2.099851728665208,7.738969677419355,-4.3763676148796495,12.910284463894966,0.06621269197334106,75.7498,0.0947,0.06621269197334106,4.741935483870968,27.133479212253825,62.23,0.67,5.22,35079600,0.02,4.57,-0.2,0,2.84,-0.7007402817636317,0,3197
1915,202006,1.53,NULL,0,0,0,0,-4.282687,-50,1.2839,-410.1695,-0.03,-0.03,0,NULL,0,0,0,0.1132,-1.0031,0,-62.666666666666664,0,-1.8899999999999997,1.89,0,0,0,0,-0.03,0,0.02,0,0,3241
1925,202303,242.48,28555.5,0,0,0,0,-770.3931051,-22.04142122231288,27.5101,-1.6148,-422.74,65.04,36.308903186430335,439.04520295202946,-901.3020369758156,-839.2798107977519,0.024455088658480766,1.4433,-2.016,0.024455088658480766,794.4952337023369,8.269969229204282,-25766.48,51945.71,0,334458875,0,786.46,-7088.38,0,54.480000000000004,0,0,3266
1963,201406,1.87,NULL,0,0,0,0,-36.9916667,-26.42706131078224,NULL,NULL,0.09000000000000008,0.16,0,NULL,0,0,0,0.042,0,0,0,0,-44.39,0,0,12000005,0,0,-2.5,0,0.02,0,0,3328
1990,202112,9.23,20.4103652,0,0,0,0,-5.1362863,0,0.0378,-2.5381,0,0,0,0,0,0,0,0.155,-1.0149,0,0,0,-11.020000000000003,0,11.18,20320600,0,0,0,0,0,0,0,3387
1999,200812,0.6800000071525574,NULL,0,0,0,0,-21.739999771118164,0,NULL,NULL,-43.72,-35.459999999999994,NULL,NULL,-142.48387096774192,-115.74193548387098,0,NULL,NULL,0,NULL,-114.38709677419352,NULL,NULL,NULL,0,0,31,-44.17,0,24.61,0,0,3402
2021,201806,4.26,NULL,45,0,0,0.1,-154.8764271,0.2207505504144076,0.1917,-237.9661,0.08999999940395399,0.08999999940395399,NULL,NULL,24.999999710255345,24.999999710255345,0.008830022118914373,0.0024,-0.6985,0.008830022118914373,1136.888896418201,24.999999710255345,-146.51,0,102.34,0,0.1,0.360000001788139,0.08999999940395399,0,0.03999999977648258,0,0,3449
2041,201806,1.65,1.6733,62,0.08,0,0.01,7.7836769,0.09610764055742432,0.1156,0.1671,0.03,0.03,0,55.77666666666667,0,0,0,47.0371,0.0021,0,0.6666666666666667,0,20.669999999999998,0.04,0,26557500,0.01,0,0.02,0,0,0.3746223564954683,0,3490
2079,201912,3.68,3.8221913,0,0.44,0,0,5.8616617,-24.56140350877193,-28.5888,-27.7527,-1.54,-1.46,0,-2.6179392465753426,0,0,0,9.2627,0.0298,0,-0.09589041095890412,0,5.500000000000001,0.05,0.11,14391461,0,0,-1.54,0,0,0,0,3570
2107,201903,3.4,33.4443151,17.02,0.23,0,0.47,35.2235294,0.49042872963138756,1.3462,7.3617,3.8200000000000003,6.3500000000000005,0.4619380538674032,5.266821275590551,0.42817679558011057,3.936464088397789,1.1453883879133049,4.5057,2.4642,1.1453883879133049,4.730708661417323,8.7707182320442,14.93,4.72,32.07,4250000,0.47,72.4,0.31000000000000005,0,15.469999999999999,-0.2149761344448433,0,3628
2115,201906,3.37,NULL,0,0.58,0,0,19.3161723,-20.91310751104566,-8.2829,-7.2205,-1.49,-1.4000000000000001,NULL,NULL,-61.739130434782616,-61.30434782608697,0.33873343151693663,3.2494,0,0.33873343151693663,0.14999999999999997,-60.86956521739132,5.95,0,0,3000000,0,2.15,-1.4200000000000002,0,1.6400000000000001,0,0,3634
2192,202209,0.32,0.347,0.34,0.23,0,3.14,4.615522,0.17340038148083928,24.5641,7.3781,0.13,0.13,0.004579044602797571,2.669230769230769,0.13196093956188967,0.1715492214304566,1.3140280908617998,1.0313,3.5005,1.3140280908617998,8.846153846153847,0.1715492214304566,0.3900000000000001,0,1.37,3000000,3.14,75.78,0.1,0,0.22,0,0,3772
2215,201212,1.1299999952316284,NULL,0,0.05999999865889549,0,0,19.3700008392334,0,NULL,NULL,4.959999999999999,6.07,NULL,NULL,-2.3614299770416523,1.2791079042308953,0,NULL,NULL,0,NULL,19.908166612003935,NULL,NULL,NULL,0,0,30.490000000000002,-0.7199999999999999,0,22.909999999999997,0,0,3810
2218,201912,10.74,21.0136,0,0,0,0,-3.59552,-6.827164929931728,21.3458,-69.5035,-1.45,-1.2899999999999998,0.5192389424264888,-16.28961240310078,-4.694835680751173,-3.7311588831233014,1.4541861300754582,0.7301,-1.2353,1.4541861300754582,-8.34108527131783,-3.18754633061527,-8.86,0,10.94,24642750,0,40.47,-1.9,0,5.54,0,0,3823
2231,201312,1.39,NULL,0,0.15,0,0,21.8691589,0,NULL,NULL,0,0,NULL,0,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,0,0,0.05,0,NULL,0.04,0,0,3848
2239,201806,8.05,82.7007812,161.5,0,0,0.02,-30.3990704,14.814814814814806,0.0016,0.0814,0.03999999999999998,0.06999999999999999,0,1181.4397314285716,0,0,0,0.0941,-0.987,0,1066.2857142857144,0,-75.74000000000001,3.53,71.23,24921200,0.02,0,0.03999999999999998,0,0.03,-1.8924041907912874,0,3857
2246,202112,6.23,6.2193,0,6.76,0,0.02,2.2180723,0.8849557522123895,1.1733,0.9791,0.01,0.01,155.4825,621.93,25,25,0.03539823008849558,2829.5,0.2316,0.03539823008849558,-59.00000000000001,25,0.9200000000000004,0.21,0,4150000,0.02,0.04,0.01,0,0,0,0,3876
2250,201809,709.12,NULL,0,26.83,0,0,0.9543069,-0.03753753753753754,-0.0965,-0.0965,-0.01,-0.01,0,NULL,0,0,0,110.7472,0,0,4,0,26.43,0,0,277000000,0,0,-0.01,0,0,0,0,3881
2253,202109,939.34,1070.0161,5.67,0.61,2.98,35.46,329.3349615,6.373528245749763,10.7664,13.2818,264.23,312.04999999999995,0.6019577960800199,3.4289892645409394,9.315578658385652,15.456018362249377,0.6841795318868861,3.145,0.2912,0.6841795318868861,0.4187790418202212,17.55496298296541,1537.94,279.36,168.51,46698407,35.46,1777.56,165.59,28.02,950.82,0.25515583794448,0,3885
2267,201712,1.12,1.2447096,0,0.18,0,0,1.8481424,-1.0719754977029095,-1.6095,-1.5507,-0.06999999999999999,-0.06999999999999999,0,-17.781565714285716,0,0,0,907.7021,0.0379,0,-2.5714285714285716,0,6.279999999999999,0.24,0,33988500,0,0,-0.06999999999999999,0,0.01,0,0,3910
2282,202109,4.87,17.3534,0,0,0,0,-1.9319839,-62.18978102189781,12.2313,-105.1719,-4.26,-4.109999999999999,82.6352380952381,-4.222238442822385,-2028.5714285714282,-1957.1428571428567,0.030656934306569347,0.869,-1.1163,0.030656934306569347,-3.0364963503649642,-1957.1428571428567,-11.209999999999999,7.37,5.14,58001255,0,0.21000000000000002,-4.26,0,0.26,0,0,3938
2283,202109,4.87,17.2144,0,0,0,0,-0.7886466,-51.74353205849268,37.4054,-21.9334,-4.6,-4.45,81.97333333333333,-3.8684044943820224,-2190.4761904761904,-2119.047619047619,0.023622047244094488,0.6864,-2.7054,0.023622047244094488,-2.7752808988764044,-2119.047619047619,-4.570000000000002,7.24,5.14,58001255,0,0.21000000000000002,-4.6,0,0.26,0,NULL,3938
2284,202112,93.31,93.27122,0,0.57,0,0,16.2529485,0.9104433204403451,-0.1624,-0.0626,1.67,1.82,49.349851851851845,51.24792307692307,80.95238095238095,95.76719576719577,0.011246652781910145,31.4453,0.0013,0.011246652781910145,-0.021978021978021983,96.29629629629629,162.55,0,0.21,100654533,0,1.8900000000000001,1.53,0,1.31,0,0,3942
2290,202009,9.51,9.4714,18,0.49,0,0.03,1.1069108,2.769385699899295,2.8211,3.7593,0.73,0.74,0,12.799189189189189,0,0,0,7.3861,0,0,-0.05405405405405406,0,19.49,0,0,176100000,0.03,0,0.55,0,0.22999999999999998,-0.9613804437140514,0,3955
2306,201806,9.3,52.7133,0,0,0,0,-72.1434313,-18.541033434650455,54.7797,-57.1917,-5.109999999999999,2.2800000000000002,3.0329861910241656,23.119868421052626,-122.84234752589185,-80.32220943613349,0.1509335649153278,0.0679,-1.2233,0.1509335649153278,19.039473684210524,13.118527042577677,-39.3,0,48.08,8000500,0,17.38,-21.35,0,6.66,0,0,3987
2344,202112,7.58,104.6098,0,0,0,0,-111.5476544,-27.577589213065213,63.6606,-148.3163,-21.720000000000002,-16.56,40.23453846153846,-6.317016908212561,-1825,-1267.3076923076924,0.015111007787980937,0.0465,-1.2031,0.015111007787980937,-5.859299516908213,-636.9230769230769,-81.2,97.69,0,14443405,0,2.6,-47.45,0,3.89,0,0,4071
2363,202003,0.93,NULL,1.68,0.74,0,0.92,2.0965058,11.643835616438361,43.6999,17.8872,0.56,0.8799999999999997,NULL,NULL,14.127423822714688,24.37673130193905,0.8242009132420092,1.0097,1.4595,0.8242009132420092,1.90909090909091,24.37673130193905,1.2599999999999998,1.84,0,0,0.92,3.61,0.5100000000000002,0,0.8500000000000001,0,0,4097
